"","Name","Region","Longitude","Latitude","ID","urban_percent","source"
"52","BBS 88-922-42","VA",-78.775,38.1479,53,0.0788530465949821,"NLCD"
"53","BBS 88-921-30","VA",-78.389,38.5467,54,0.0644976350867135,"NLCD"
"54","BBS 88-922-17","VA",-78.6668,38.2563,55,0.171858216970999,"NLCD"
"55","BBS 88-905-38","VA",-80.1508,37.5955,56,0,"NLCD"
"56","BBS 88-900-29","VA",-79.2448,37.727,57,0.229292060762396,"NLCD"
"57","BBS 63-022-05","NC",-83.8522,35.4416,58,0.171956724224404,"NLCD"
"58","BBS 82-902-43","TN",-84.0661,35.322,59,0,"NLCD"
"59","BBS 63-906-27","NC",-83.0409,35.7373,60,3.13239194322988,"NLCD"
"60","BBS 82-042-19","TN",-82.0275,36.2383,61,0,"NLCD"
"61","BBS 63-909-09","NC",-81.8331,35.8795,62,0.121855064153107,"NLCD"
"62","BBS 63-909-44","NC",-81.8046,35.919,63,0.644560624507627,"NLCD"
"63","Roxbury Park","SC",-80.3473,32.6824,64,0.809687589567211,"NLCD"
"64","Environmental Sciences Magnet School","CT",-72.7024,41.7409,65,84.0008597836211,"NLCD"
"65","Mataniuck State Park","CT",-72.6827,41.8136,66,42.7813620071685,"NLCD"
"66","Wild Spirit Education","NY",-78.435118901427,42.499709404604,67,0.515537734498067,"NLCD"
"67","RVCC","ON",-79.170878351185,43.81900252918,68,0,"Canada"
"68","Beare Swamp in Rouge Park","ON",-79.154017733419,43.825999432243,69,0,"Canada"
"69","Acadia NP - Alder","ME",-68.0528,44.3424,70,1.61995555874131,"NLCD"
"70","Azalea Repository (TNCA)","NC",-82.604872412239,35.494777512753,71,6.46270688543383,"NLCD"
"71","Stream Garden (TNCA)","NC",-82.608557106741,35.49769849481,72,6.80467015256787,"NLCD"
"72","Plants of Promise Garden (TNCA)","NC",-82.608926665321,35.496032261155,73,6.11923187159645,"NLCD"
"73","Red Top Mountain State Park","GA",-84.703345298767,34.153579319926,74,2.07153609060282,"NLCD"
"74","Columbus Botanical Garden","GA",-84.938069259433,32.533984721365,75,79.8122402178587,"NLCD"
"75","Zoo Knoxville","TN",-83.888841569424,35.997103468522,76,69.5443473276974,"NLCD"
"76","Seven Islands State Birding Park","TN",-83.689454197884,35.947412755256,77,3.13528990694345,"NLCD"
"77","Discovery Center at Murfree Spring","TN",-86.387142745541,35.83823893534,78,79.5314514973492,"NLCD"
"78","Litzsinger Road Ecology Center Woodland Site B","MO",-90.370217536849,38.620014528971,79,51.5622760498782,"NLCD"
"79","Coweeta - BS","NC",-83.458333,35.025,80,0,"NLCD"
"80","Coweeta - RK","NC",-83.291667,35.075,81,0.0358397247509139,"NLCD"
"81","Coweeta - BB","NC",-83.475,35.041667,82,0,"NLCD"
"82","Backyard","MO",-90.370020348763,38.620284726181,83,51.6027249910362,"NLCD"
"83","Forest Meadow (TNCA)","NC",-82.607685261996,35.498639751224,84,7.24108293940696,"NLCD"
"84","Marin Municipal Water District","CA",-122.60038375854,37.961387971888,85,1.82704019488429,"NLCD"
"85","Caledon State Park","VA",-77.135448978811,38.337043666036,86,0.774193548387097,"NLCD"
"86","Fernbank Forest","GA",-84.321870803833,33.77615094252,87,41.7323398767732,"NLCD"
"87","Forest Park Camden NY","NY",-75.738949553411,43.331620146359,88,16.3038808535014,"NLCD"
"88","Litzsinger Road Ecology Center Woodland Site A","MO",-90.376199371614,38.624382910368,89,39.9670463500251,"NLCD"
"89","Oregon Ridge Nature Center","MD",-76.690374462042,39.488104581379,90,5.96918667144393,"NLCD"
"90","Scott's Run Nature Preserve","VA",-77.196108988279,38.960295138556,91,23.5884207509315,"NLCD"
"91","Lakeside Lab","IA",-95.184804093676,43.380076993568,92,8.48988957407142,"NLCD"
"92","Riverbend Park","VA",-77.246021979731,39.018431674248,93,5.68645706510062,"NLCD"
"93","Riverbanks","SC",-81.07626914978,34.008771519018,94,56.7304248155312,"NLCD"
"94","University of Pittsburgh","PA",-79.953028498109,40.446057779979,95,81.9712055010386,"NLCD"
"95","EwA at Habitat","MA",-71.185823360856,42.403868405641,96,55.4767533490938,"NLCD"
"96","Appalachian State University","NC",-81.679212382674,36.214018901185,97,35.3232048158234,"NLCD"
"97","EwA at the Fells","MA",-71.123832,42.455492,98,41.1415067315955,"NLCD"
"98","Merrimac Farms, Nokesville, VA","VA",-77.536615166805,38.624745668198,99,2.40584276099098,"NLCD"
"99","Schuylkill Center","PA",-75.249220500715,40.054953538319,100,34.286328460877,"NLCD"
"100","Crossways Survey","PA",-75.267440828078,40.174246114537,101,30.5045871559633,"NLCD"
"101","EwA at Fresh Pond","MA",-71.145097454995,42.387327000031,102,78.4091723396632,"NLCD"
"102","Potter Park Zoo","MI",-84.527592028662,42.717998528105,103,66.7335099906897,"NLCD"
"103","Camp Woods Survey","PA",-75.244872563774,40.156541404112,104,28.5683576956148,"NLCD"
"104","EwA at the Growing Center","MA",-71.098000215491,42.383419320081,105,98.6814761734146,"NLCD"
"105","Wye Marsh Wildlife Centre","ON",-79.839792251587,44.731297544032,106,0,"Canada"
"106","UNCW","NC",-77.87104292809,34.224260900282,107,79.8882281292541,"NLCD"
"107","Big Branch","NC",-79.266683138604,35.926466845084,108,0.29359112065879,"NLCD"
"108","Virginia Zoo","VA",-76.277038704493,36.876408543431,109,81.3368677460954,"NLCD"
"109","Lake Elkhorn Trail","MD",-76.842907290214,39.182075845326,110,60.4068185073772,"NLCD"
"110","Moyer Sports Complex, Salem VA.","VA",-80.111567768429,37.27216448062,111,34.6856856139345,"NLCD"
"111","Woodland Edge Ravine","OH",-83.091851288506,39.037932434365,112,1.03853316143819,"NLCD"
"112","Lillian Anderson Arboretum Fern Oak Site","MI",-85.702333734838,42.29328948726,113,14.2386477582008,"NLCD"
"113","Occoquan Forest","VA",-77.388896942139,38.724894002151,114,3.20315299175923,"NLCD"
"114","Honeybee House","NC",-80.396172181195,36.008123652873,115,27.8187943516594,"NLCD"
"115","16 Old Paris Mtn","SC",-82.401393055916,34.87256146546,116,75.1700923870228,"NLCD"
"116","White Pond Yard","MA",-71.481088142469,42.428790088411,117,16.5244820417234,"NLCD"
"117","Inglewood area","SC",-82.345790863037,34.864489439311,118,72.5136142161078,"NLCD"
"118","Putnam Marsh Extension","OH",-82.631435394287,41.422327327778,119,20.4700150462134,"NLCD"
"119","Liberty Fox Backyard","NC",-79.642771408705,35.873059816049,120,3.23921456213272,"NLCD"
"120","Becca's Beautiful Yard","OH",-81.432326881817,41.167379901509,121,60.644930132569,"NLCD"
"121","Burgundy Center","WV",-78.528183473465,39.250134916384,122,0.508887614678899,"NLCD"
"122","Somerville Street Trees","MA",-71.101489223272,42.390056165293,123,94.2584760949036,"NLCD"
"123","Brookbanks Park","ON",-79.329944638904,43.755259966615,124,0,"Canada"
"124","RBP TRAINING SITE","VA",-77.255809734689,39.018368117373,125,2.47170081673592,"NLCD"
"125","East Blake Lane Park","VA",-77.27537150797,38.873808332212,126,67.1515585811537,"NLCD"
"126","Botany Bay Heritage Preserve","SC",-80.252637863159,32.551660570681,127,0.0358500035850004,"NLCD"
"127","Chepiwanoxet","RI",-71.444385460233,41.673532935199,128,27.4498567335244,"NLCD"
"128","Gardens Park, Las Vegas, NV","NV",-115.32178085397,36.126744715677,129,90.6668576749517,"NLCD"
"129","Ridge Lodge 1","VA",-78.889152289338,38.443572970615,130,64.0083118372026,"NLCD"
"130","Kituwah MAPS Site","NC",-83.406061409917,35.434080230333,131,6.18283421693652,"NLCD"
"131","Cowee MAPS Site","NC",-83.418045385899,35.265779532502,132,1.30409859558613,"NLCD"
"132","Broyhill Park","VA",-77.204403877258,38.859794352237,133,59.8437611983086,"NLCD"
"133","EwA at Horn Pond","MA",-71.15774573479,42.461360478055,134,58.2885400989035,"NLCD"
"134","Merrimac Farm","VA",-77.53927230835,38.62478342251,135,2.48638578389223,"NLCD"
"135","Birmingham Zoo AL","AL",-86.781851566739,33.486258229047,136,58.9769307923771,"NLCD"
"136","Highlands Biological Station","NC",-83.18924508538,35.053885666174,137,8.54462111445352,"NLCD"
"137","Lesser Slave Lake Bird Observatory","AB",-114.82427363141,55.425967653194,138,0,"Canada"
"138","Boreal Centre for Bird Conservation","AB",-114.80564810432,55.411626464896,139,0,"Canada"
"139","Squam Lakes Association","NH",-71.561647103122,43.725293770955,140,2.22843221553454,"NLCD"
"140","Harry and Jane P","VA",-78.548812866211,37.553015463706,141,2.2999211865014,"NLCD"
"141","BHRC Happy Hill","WI",-89.831000897954,43.397527460736,142,0.0429891810561009,"NLCD"
"142","BHRC - Hemlock Draw","WI",-89.941807312655,43.359565312021,143,0.207810820494446,"NLCD"
"143","BHRC - Pan Hollow","WI",-89.868121410593,43.375372558214,144,0.336676217765043,"NLCD"
"144","Saginaw Children's Zoo","MI",-83.951921635782,43.412015388133,145,86.1461318051576,"NLCD"
"145","Belle Isle State Park, Lancaster, VA","VA",-76.596441492825,37.780129538579,146,1.02428192822864,"NLCD"
"146","ABQ BioPark Botanical Garden","NM",-106.68076623658,35.092948017813,147,76.7605129307257,"NLCD"
"147","Schumacher Farm Park","WI",-89.442358016968,43.192599444315,148,48.9540048717581,"NLCD"
"148","Robert C. McDonnell Campgrounds","MD",-77.151668245181,39.039898650325,149,53.6008599068434,"NLCD"
"149","Trinity College at the University of Toronto","ON",-79.396458838856,43.66336734472,150,0,"Canada"
"150","Riverbanks Zoo","SC",-81.080442667007,34.009456330358,151,59.089605734767,"NLCD"
"151","Middle Mill","ON",-79.356059205218,43.69402883916,152,0,"Canada"
"152","Allen Acres Natural Area","LA",-93.048529543271,30.942917869585,153,1.13962155963303,"NLCD"
"153","Cajun Prairie Critters","LA",-92.012446011655,30.277113665363,154,43.4754568255106,"NLCD"
"154","BiodiversityWorks HQ","MA",-70.64191822065,41.450927806328,155,1.45467574346113,"NLCD"
"155","Long Branch Nature Center","VA",-77.121942728124,38.860713326869,156,80.6377642422071,"NLCD"
"156","Triangle Land Conservancy - Brumley Preserve South","NC",-79.051091947481,36.030123113233,157,1.96232901238989,"NLCD"
"157","Callawassie Island South Carolina","SC",-80.85572719574,32.325354465702,158,5.63279346423964,"NLCD"
"158","Triangle Land Conservancy - Johnston Mill Nature Preserve","NC",-79.049186,35.990692,159,2.52955929774274,"NLCD"
"159","Gulf Branch Nature Center","VA",-77.120317934413,38.918998046342,160,38.829177414732,"NLCD"
"160","Leesylvania State Park","VA",-77.258885193726,38.590030175984,161,14.084002293578,"NLCD"
"161","Sedgwick County Zoo","KS",-97.410013290225,37.715647386638,162,64.040997706422,"NLCD"
"162","Pickering Creek Audubon Center","MD",-76.114966396844,38.865271288922,163,0.788417431192661,"NLCD"
"163","Sunrise Prairie Trail North Branch MN","MN",-92.981156026671,45.489556884961,164,16.4063619429718,"NLCD"
"164","Eno River State Park","NC",-79.00719785217,36.076898750519,165,1.13986665710804,"NLCD"
"165","Duke Forest - Korstian Division","NC",-79.018872637019,35.982992170345,166,2.85898538263113,"NLCD"
"166","BHRC Misty Valley Uplands","WI",-89.838369239236,43.395977313394,167,0.093156574704407,"NLCD"
"167","Baltimore Woods Nature Center","NY",-76.351831098883,42.974029182211,168,13.0366229484699,"NLCD"
"168","BHRC Natural Bridge Uplands","WI",-89.937131887229,43.348915814263,169,0.909872474566557,"NLCD"
"169","BHRC Hemlock Draw North","WI",-89.938391427717,43.368952409441,170,0.243535563355061,"NLCD"
"170","BHRC Green Forest","WI",-89.918081940435,43.383614216027,171,0.293675238163455,"NLCD"
"171","BHRC Pan Hollow Uplands","WI",-89.869713136436,43.37562290301,172,0.279289601833286,"NLCD"
"172","BHRC Schara Road Woodland","WI",-89.920591163525,43.378063747409,173,0.229226361031519,"NLCD"
"173","BHRC Natural Bridge South","WI",-89.928724205292,43.338069295999,174,1.15321252059308,"NLCD"
"174","BHRC Pine Glen Uplands","WI",-89.750902463034,43.390064641467,175,2.96689121398882,"NLCD"
"175","Utah's Hogle Zoo","UT",-111.81662909208,40.750231503738,176,55.0580312365668,"NLCD"
"176","University of Michigan Biological Station","MI",-84.685363769531,45.568244876582,177,1.10346804241903,"NLCD"
"177","The Riverwood Conservancy","ON",-79.67503853741,43.564020493703,178,0,"Canada"
"178","Taghkanic","NY",-73.723155972078,42.133493695768,179,4.66566329821544,"NLCD"
"179","High Park","ON",-79.465448712105,43.650504539476,180,0,"Canada"
"180","Cherry Beach","ON",-79.339013173016,43.640573717988,181,0,"Canada"
"181","Grand Traverse Natural Education Reserve","MI",-85.624265784926,44.706977578742,182,26.9230769230769,"NLCD"
"182","Cambridge Miyawaki Forest (Danehy Park)","MA",-71.134771646183,42.388585911352,183,82.062298603652,"NLCD"
"183","Leopold's Preserve","VA",-77.673554420471,38.816756338075,184,17.0345420667909,"NLCD"
"184","Ashbridges Bay Peninsula","ON",-79.308714866638,43.655546272004,185,0,"Canada"
"185","MCF-TOGO","MN",-93.241567611694,47.784067884009,187,0.752580275229358,"NLCD"
"186","The PoHo","VA",-77.576094935868,38.167717643258,188,2.96519123334766,"NLCD"
"187","NZ Ravine","DC",-77.05250143622,38.9288018361,189,68.4719535783366,"NLCD"
"188","Kipling Collegiate Institute","ON",-79.562861169836,43.689977426589,190,0,"Canada"
"189","Evans' Country Home","VA",-79.376880075513,37.231044173087,191,1.54749964178249,"NLCD"
"190","Philosopher's Walk","ON",-79.394957128312,43.665851640741,192,0,"Canada"
"191","NZ Oak Hill","DC",-77.05338702509,38.929375629885,193,67.4476927486386,"NLCD"
"192","NZ Science Building Enclosure","DC",-77.044359913773,38.927446492064,194,75.496309037483,"NLCD"
"193","Grandfather Mountain","NC",-81.835645308896,36.090242719196,195,1.75602064220183,"NLCD"
"194","Long Branch Park","MD",-76.997138477295,38.990508511441,196,66.0670775404902,"NLCD"
"195","Bickford Park Caterpillars Count","ON",-79.418686334875,43.661034634178,197,0,"Canada"
"196","NZ Science Hill","DC",-77.05158032267,38.93288722366,198,65.581995412844,"NLCD"
"197","NZ Hospital","DC",-77.05158032267,38.93288722366,199,65.581995412844,"NLCD"
"198","REITBOBMD1","MD",-77.020509981072,38.994218883577,200,67.9613041920459,"NLCD"
"199","ZURLBECMD1","MD",-76.999632493852,38.995352129348,201,65.324256538875,"NLCD"
"200","SILLSCOMD1","MD",-76.991662583813,38.98631864041,202,69.8668384879725,"NLCD"
"201","TATEJUAMD1","MD",-76.56583850936,38.965301244769,203,34.9985665137615,"NLCD"
"202","BARBJERMD1","MD",-76.473283384131,39.109066414115,204,29.9985667192203,"NLCD"
"203","NZ Bird Observatory","DC",-77.051583379957,38.929607638058,205,67.8013472839329,"NLCD"
"204","BILLPAIDC1","DC",-77.013627538723,38.971652710156,206,82.3466169724771,"NLCD"
"205","FALVOCARDC1","DC",-77.014642476747,38.971514565311,207,82.5843904536659,"NLCD"
"206","STUECHRVA2","VA",-77.166048366806,38.917469540101,208,54.730504587156,"NLCD"
"207","VERSBETVA2","VA",-76.597769841889,38.722722315974,209,8.77884477569156,"NLCD"
"208","Sears Lehmann, Jr. Wildlife Reserve","MO",-90.930966658658,38.469192372921,210,4.43010752688172,"NLCD"
"209","Woodley Park Street Trees","DC",-77.056118454568,38.93167535322,211,64.9992833596101,"NLCD"
"210","VONGJENMD1","MD",-77.131010088368,39.009794392109,212,53.8984749767309,"NLCD"
"211","Eastern Market Street Trees","DC",-77.003513194078,38.884240109859,213,93.007594211205,"NLCD"
"212","RAUNERIMD2","MD",-76.885118717701,39.001410464952,214,51.8847642253117,"NLCD"
"213","FARYSIMMD1","MD",-76.973417450399,38.985565698388,215,65.974212034384,"NLCD"
"214","Woodley Park Metro Area Street Trees","DC",-77.056122929653,38.931690110498,216,64.983164983165,"NLCD"
"215","TANGLAUDC1","DC",-76.99192427638,38.941162710183,217,83.3727513796316,"NLCD"
"216","Colonel Samuel Smith Park","ON",-79.512785626687,43.59130349239,218,0,"Canada"
"217","Laurel Hill Park Equestrian Center area","VA",-77.248596795003,38.702459474553,219,42.5306297915025,"NLCD"
"218","COLSKATMD1","MD",-76.86718945309,39.207731070346,220,57.9207566095866,"NLCD"
"219","LAFOMELVA1","VA",-77.107479585977,38.880359075947,221,85.7972053027589,"NLCD"
"220","CoSA - Corp Yard","CA",-117.89621253794,33.74373019495,222,96.8747760017203,"NLCD"
"221","DFHS","SC",-81.201247299036,34.154357240316,224,15.3184781829906,"NLCD"
"222","RAUNERIMD","MD",-76.885116527014,39.001381484558,225,51.9532649989248,"NLCD"
"223","Jamerson Rd","GA",-84.499651531722,34.07074992761,226,52.2567703109328,"NLCD"
"224","Beaver Lane","VA",-77.670989187262,38.219567998103,227,0.622986036519871,"NLCD"
"225","ASRI Parker Woodland","RI",-71.689371172376,41.723608649535,228,2.04169353105523,"NLCD"
"226","Over Easy Farm","VA",-77.367821380202,38.280165345691,229,2.55069140932865,"NLCD"
"227","Miller Park Zoo","IL",-89.00505065918,40.468628800418,230,80.2305599312616,"NLCD"
"228","Trafalgar Castle School Survey Site","ON",-78.93383590292,43.878063752034,231,0,"Canada"
"229","ASRI Fisherville Brook","RI",-71.578353931563,41.589962289117,232,2.40057327122895,"NLCD"
"230","ASRI Long Pond","RI",-71.764909163237,41.506806218059,233,0.938798910706607,"NLCD"
"231","Sewee Visitor and Environmental Education Center","SC",-79.668314879182,32.984620033272,234,2.36474381941956,"NLCD"
"232","ASRI Maxwell Mays","RI",-71.694214718274,41.670633721806,235,3.89796503296073,"NLCD"
"233","ASRI Davis Memorial","RI",-71.484181950928,41.622415847066,236,42.8223670079473,"NLCD"
"234","ASRI Touisset Marsh","RI",-71.238586731937,41.705310426284,237,16.1708838076124,"NLCD"
"235","GSSC","NY",-73.057283667188,40.746496127307,238,60.3799283154122,"NLCD"
"236","ASRI Claire McIntosh","RI",-71.283939451153,41.709861661944,239,44.9390681003584,"NLCD"
"237","ASRI Fort","RI",-71.553502491472,41.960737497558,240,8.21269886770818,"NLCD"
"238","ASRI Powder Mill","RI",-71.530477833364,41.868029110085,241,34.6938775510204,"NLCD"
"239","ASRI Emilie Ruecker","RI",-71.200255943096,41.592814423621,242,7.97132616487455,"NLCD"
"240","ASRI Caratunk","MA",-71.321470614144,41.87438991764,243,25.53389709044,"NLCD"
"241","Humber Bay Butterfly Habitat","ON",-79.47731440206,43.624230051399,244,0,"Canada"
"242","Shadow Lake Nature Preserve","WA",-122.11108207368,47.404331966604,245,13.1475245396575,"NLCD"
"243","Laurel Hill Woods Trail","VA",-77.243542671204,38.704735731128,246,51.519277626487,"NLCD"
"244","Nordheimer Ravine","ON",-79.404213572387,43.680633284188,247,0,"Canada"
"245","University of Toronto","ON",-79.395205793421,43.666247438724,248,0,"Canada"
"246","Wychwood Barns Park","ON",-79.424094558833,43.679441671763,249,0,"Canada"
"247","Toronto Music Garden","ON",-79.394137756776,43.637059231216,250,0,"Canada"
"248","Woodbine Beach","ON",-79.309733701503,43.660458364534,251,0,"Canada"
"249","South Kingsway","ON",-79.474497310672,43.635517910444,252,0,"Canada"
"250","ravine","DC",-77.052083693287,38.928472344358,253,69.0940366972477,"NLCD"
"251","Lake Murphysboro State Park, Overflow","IL",-89.377708535646,37.78511086477,254,3.59139784946237,"NLCD"
"252","SCBI Banding Shed","VA",-78.160651827534,38.892450336602,255,4.69063305643082,"NLCD"
"253","Woolston Fields","NY",-77.417981743558,42.868096483686,256,4.41913765936112,"NLCD"
"254","East Campus UGA","GA",-83.367261886597,33.938606928375,257,53.3715514152633,"NLCD"
"255","Happy Dancing Turtle","MN",-94.41479859228,46.720887557783,258,21.3374426605505,"NLCD"
"256","VCE Office","VT",-72.319564643456,43.696121035138,259,13.0500214992117,"NLCD"
"257","Church On the Corner Garden","CA",-122.29178129206,37.890866885379,260,93.6877552482625,"NLCD"
"258","Lockerly Arboretum","GA",-83.228581318908,33.060011606663,262,42.1180854112926,"NLCD"
"259","Laurel Hill Equestrian Park # 2","VA",-77.24573143192,38.701603746869,263,46.0342480475747,"NLCD"
"260","EwA on Spring","MA",-71.108469497452,42.386502554779,264,98.4444444444444,"NLCD"
"261","WestchesterCDS","NC",-80.087705468616,35.974073634901,265,10.7158196134574,"NLCD"
"262","EwA at Bigelow","CT",-72.133736073331,41.997887974173,266,0.637627167215933,"NLCD"
"263","Bronx Zoo - Project TRUE","NY",-73.877304316055,40.851085400947,267,86.2148026080103,"NLCD"
"264","Crump Park in Henrico County, VA","VA",-77.516743791938,37.675532882051,268,41.0429052360146,"NLCD"
"265","Taylor Creek Park","ON",-79.298305433285,43.697039857328,269,0,"Canada"
"266","Green Mountain Audubon Center","VT",-72.996395479529,44.346562544255,270,1.03890520885577,"NLCD"
"267","Riverdale Park East","ON",-79.356772131907,43.670753240589,271,0,"Canada"
"268","HOSP","NC",-82.878260440728,35.921628149898,272,1.9475869969927,"NLCD"
"269","Akron Zoo Back 40 2025","OH",-81.542355102095,41.078869950169,273,91.9269340974212,"NLCD"
"270","OKC Zoo- DMA and carousel","OK",-97.472342130892,35.524687883463,274,57.6903789669747,"NLCD"
"271","Somerville Miyawaki Forest","MA",-71.094556173653,42.386318332587,275,92.5111079260427,"NLCD"
"272","Hickory App State Campus","NC",-81.366579715262,35.743366034157,276,62.8616442280149,"NLCD"
"273","Cedar Valley Park","ON",-78.888801947503,43.936977700754,277,0,"Canada"
"274","Motts Run Reservoir Recreation Area","VA",-77.543837920244,38.315045602231,278,2.82991832640779,"NLCD"
"275","Austin Cary Forest","FL",-82.217334773304,29.750231453494,279,3.10283052669294,"NLCD"
"276","Stomping Ground of JJ and Petums","KS",-95.039940501008,39.374413447907,280,8.89350723806794,"NLCD"
"277","BHRC Pine Hollow","WI",-89.90831794601,43.37171131343,281,0.215022935779817,"NLCD"
"278","High Park - EcoSpark","ON",-79.463464256075,43.646960505142,282,0,"Canada"
"279","Parc Downsview Park EcoSpark","ON",-79.482411363497,43.743589323593,283,0,"Canada"
"280","PSP Site A","VA",-77.947740158037,37.677095231751,284,0.837868805499857,"NLCD"
"281","Binghamton University Nature Preserve","NY",-75.970140962949,42.080942723722,285,34.7950702206936,"NLCD"
"282","Laurel Hill Equestrian Center #3","VA",-77.25923645624,38.670622166608,286,63.9659001361129,"NLCD"
